"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
000813011500,"","Fregatvej (Kragholmen / Frederikshavn)",,"57.454653000000","10.533712000000",0,
000839000300,"","Ugilt (Ugiltvej / Hjørring Kommune)",,"57.423195000000","10.135492000000",0,
000849200200,"","Damgårdsmindevej (Jammerbugt Kommune)",,"57.138857000000","9.744670000000",0,
000008600071,"","Hedensted St.",,"55.767569000000","9.698458000000",0,
000839300300,"","Løth (Kringelmosevej / Sindal)",,"57.384221000000","10.275600000000",0,
000745000700,"","Vroldvej/Legårdsvej. Skanderborg",,"56.033401000000","9.899539000000",0,
000839200300,"","Elmevej (Jerupvej / Mosbjerg)",,"57.502334000000","10.277081000000",0,
000615103300,"","Hattingvej (Horsens)",,"55.861818000000","9.822025000000",0,
000861180600,"","Mosbæk (Mosbækvej / Vesthimm. Komm.)",,"56.802771000000","9.618110000000",0,
000008601053,"","Tokkerup St.",,"55.283399000000","12.142884000000",0,
000833001700,"","Brorstrup (Brorstrupvej / Rebild Kommune)",,"56.763644000000","9.651852000000",0,
000861080600,"","Søttrup (Søttrupvej / Vesthimm. Komm.)",,"56.857700000000","9.421143000000",0,
000819300100,"","Smedegården (Nørrebro / Bindslev / Hjørring kom)",,"57.542566000000","10.200784000000",0,
000785400200,"","Ørum (Thisted Kommune)",,"56.815353000000","8.333851000000",0,
000819200100,"","Østervej (Tannisbugtvej / Tversted / Hjørring kom)",,"57.586285000000","10.187872000000",0,
000823001400,"","Fortunapark (Jernbanegade / Hobro)",,"56.640899000000","9.790563000000",0,
000851009100,"","Elisevej (Humlebakken / Aalborg)",,"57.032382000000","9.966851000000",0,
000613941900,"","Ølsted by (Løsning)",,"55.808673000000","9.762889000000",0,
000008600436,"","Ribe Nørremark St.",,"55.339720000000","8.776104000000",0,
000008600434,"","Tønder Nord St.",,"54.938917000000","8.861049000000",0,
000785100200,"","Neessund Thy (Thisted Kommune)",,"56.740050000000","8.485994000000",0,
000008600432,"","Tønder St.",,"54.933273000000","8.860959000000",0,
000008600430,"","Bredebro St.",,"55.056968000000","8.823569000000",0,
000407013900,"","Centralbiblioteket (Bornholm)",,"55.101731000000","14.706973000000",0,
000785000200,"","Villerslev (Thisted Kommune)",,"56.820263000000","8.489418000000",0,
000803001200,"","Tranum Skole (Margrethegårdsvej / Jammerbugt)",,"57.132357000000","9.464202000000",0,
000008600431,"","Visby St.",,"55.009505000000","8.802012000000",0,
000785300200,"","Søndre Ydby (Thisted Kommune)",,"56.689979000000","8.400882000000",0,
000785200200,"","Krik (Thisted Kommune)",,"56.770543000000","8.279408000000",0,
000008601417,"","Holløse St.",,"56.059497000000","12.117134000000",0,
000619950900,"","Møgelkær (Juelsminde)",,"55.792929000000","9.913335000000",0,
000008601411,"","Helsinge St.",,"56.022862000000","12.205181000000",0,
000627752400,"","Hjortsvang. Bækvej (Tørring)",,"55.888506000000","9.500600000000",0,
000843101100,"","Randrup Mark (Randrupvej / Rebild Kommune)",,"56.869210000000","10.094730000000",0,
000813013000,"","Koktvedparken (Koktvedvej / Frederikshavn)",,"57.436094000000","10.501483000000",0,
000807100600,"","Agersted gl. station (Dronninglundvej / Agersted)",,"57.196602000000","10.381454000000",0,
000861180100,"","Jenle (Kelddalvej / Vesthimm. Komm.)",,"56.858265000000","9.469281000000",0,
000401000900,"","Hammershus",,"55.272847000000","14.761981000000",0,
000779007300,"","City Vest (Skive)",,"56.568976000000","9.006168000000",0,
000807000600,"","Dronninglund Gymnasium (Brønderslev Kommune)",,"57.153042000000","10.278460000000",0,
000861080100,"","Jelstrup (Løgstørvej / Vesthimm. Komm.)",,"56.795242000000","9.447767000000",0,
000807300600,"","Mosegårdsvej (Brønderslev Kommune)",,"57.167093000000","10.061648000000",0,
000809100900,"","Sjørup Gårde (Farsøvej / Vesthimm. Komm.)",,"56.787745000000","9.258703000000",0,
000805014600,"","Søndergade (Brønderslev)",,"57.264150000000","9.939125000000",0,
000807200600,"","Flauenskjold Skole (Brønderslev Kommune)",,"57.247975000000","10.294424000000",0,
000809000900,"","Vannerup (Hornumvej / Vesthimm. Komm.)",,"56.791879000000","9.350241000000",0,
000619902200,"","Smedetoften, Barrit",,"55.714992000000","9.876894000000",0,
000823003300,"","Thurøvej (Randersvej / Hobro)",,"56.625980000000","9.803991000000",0,
000847100500,"","Stidsholt Idrætsefterskole (Ørtoftvej / Frh.Komm.)",,"57.271997000000","10.444644000000",0,
000821011700,"","Bakagervej (Hirtshalsvej / Hjørring)",,"57.466339000000","9.978398000000",0,
000847000500,"","Thorshøj Vest (Hjørringvej / Thorshøj)",,"57.337376000000","10.306522000000",0,
000851007400,"","Boulevarden (Aalborg)",,"57.046292000000","9.918835000000",0,
000837100200,"","Gudumlund (Aalborg)",,"56.939706000000","10.107330000000",0,
000837000200,"","Lillevorde (Aalborg Kommune)",,"56.978723000000","10.050177000000",0,
000008603317,"","Vestamager St. (Metro)",,"55.619391000000","12.575297000000",0,
000565900100,"","Grindsted Rutebilstation",,"55.759758000000","8.930682000000",0,
000773179100,"","Sejerslev (Morsø Kommune)",,"56.923507000000","8.866968000000",0,
000827100300,"","Åle (Ålevej / Vesthimm. Komm.)",,"56.884054000000","9.219753000000",0,
000837300200,"","Egense (Egensevej / Aalborg Kommune)",,"56.963494000000","10.268458000000",0,
000008603315,"","Ørestad St. (Metro)",,"55.629055000000","12.579389000000",0,
000008603312,"","Sundby St. (Metro)",,"55.645199000000","12.585728000000",0,
000008603313,"","Bella Center St. (Metro)",,"55.638051000000","12.582928000000",0,
000008603310,"","Islands Brygge St. (Metro)",,"55.663422000000","12.585217000000",0,
000773079100,"","Nykøbing Busterminal (Nykøbing Mors)",,"56.793749000000","8.861272000000",0,
000827000300,"","Brøndum (Brøndumvej / Vesthimm. Komm.)",,"56.963865000000","9.353037000000",0,
000837200200,"","Nr. Kongerslev (Landmandsgaden / Aalborg Kom)",,"56.905999000000","10.126169000000",0,
000008603311,"","DR Byen St. (Metro)",,"55.655813000000","12.588990000000",0,
000615108700,"","Vejlevej/Vedbæksalle (Horsens)",,"55.843430000000","9.821221000000",0,
000827300300,"","Næsborg (Haugårdsvej / Vesthimm. Komm.)",,"56.976672000000","9.341231000000",0,
000745000900,"","Skanderborg Busterminal (Møllegade)",,"56.035574000000","9.928831000000",0,
000827002700,"","Povtrupvej (Vesthimm. Komm.)",,"56.978015000000","9.368356000000",0,
000827200300,"","Ullerup (Thorupvej / Vesthimm. Komm.)",,"57.016692000000","9.251216000000",0,
000807100100,"","Ingeborg Skeels Vej (Ålborgvej / Flauenskjold)",,"57.249697000000","10.286015000000",0,
000833101900,"","Binderupgård (Viborgvej / Rebild Kommune)",,"56.757594000000","9.552109000000",0,
000008600768,"","Ishøj St.",,"55.613385000000","12.357934000000",0,
000807000100,"","Hjallerup Busterminal",,"57.167889000000","10.144836000000",0,
000861080800,"","Nyrup (Herredsvej / Vesthimm. Komm.)",,"56.770487000000","9.505358000000",0,
000008600769,"","Hundige St.",,"55.597449000000","12.333387000000",0,
000008600766,"","Brøndby Strand St.",,"55.620936000000","12.422660000000",0,
000008600767,"","Vallensbæk St.",,"55.623253000000","12.388444000000",0,
000008600764,"","Friheden St.",,"55.628887000000","12.482553000000",0,
000807300100,"","Asaa Torv (Sæbyvej / Brønderslev Kommune)",,"57.148512000000","10.404670000000",0,
000008600765,"","Avedøre St.",,"55.625183000000","12.454256000000",0,
000008600763,"","Åmarken St.",,"55.640079000000","12.499699000000",0,
000008600760,"","Sydhavn St.",,"55.654756000000","12.537174000000",0,
000773400200,"","Bårupvej (Erslev / Morsø Kommune)",,"56.830164000000","8.748739000000",0,
000807200100,"","Dronninglund Busterminal",,"57.160916000000","10.295580000000",0,
000811001400,"","Kettrup (Kettrupvej / Jammerbugt Kommune)",,"57.065469000000","9.252749000000",0,
000008600761,"","Sjælør St.",,"55.651742000000","12.527265000000",0,
000607310700,"","Erritsø, Snoghøj Landevej v Lyngsoddevej",,"55.527257000000","9.716864000000",0,
000783000300,"","Jebjerg (Sundsøre)",,"56.670980000000","9.013723000000",0,
000801001500,"","Stenstrupvej (Hobrovej / Mariagerfjord Kommune)",,"56.718492000000","9.825864000000",0,
000773100200,"","Sindbjerg (Morsø Kommune)",,"56.741182000000","8.672300000000",0,
000409000500,"","Almindingen -Koldek.hus",,"55.123952000000","14.911465000000",0,
000008601741,"","Østerbjerg St.",,"55.976697000000","11.913441000000",0,
000619961400,"","Bisholt v/ldv. (Juelsminde)",,"55.810251000000","9.967658000000",0,
000773102600,"","Centrum (Morsø Kommune)",,"56.738503000000","8.753765000000",0,
000773300200,"","Ejerslev (Morsø Kommune)",,"56.924294000000","8.902598000000",0,
000403001500,"","Nyker",,"55.139828000000","14.764724000000",0,
000773200200,"","Hvidbjerg Hallen (Morsø Kommune)",,"56.745016000000","8.603646000000",0,
000813018000,"","Asylgade (Frederikshavn)",,"57.444649000000","10.534793000000",0,
000743000100,"","Godthåbsvej (Silkeborg)",,"56.170734000000","9.551551000000",0,
000851201300,"","Nr. Uttrup Torv (Hjørringvej / Nørresundby)",,"57.068499000000","9.945443000000",0,
000831101100,"","Krastrup (Krastrupvej / Aalborg Kommune)",,"56.970209000000","9.429945000000",0,
000407104500,"","Center Lunden (Bornholm)",,"55.092693000000","14.713121000000",0,
